date,time,elo,bastion,ow
1680807727,970941,1347,,SHIPWRECK
1680807766,852771,993,,VILLAGE
1680808104,857816,1217,,RUINED_PORTAL
1680808164,1104169,1225,,DESERT_TEMPLE
1680808191,509482,1473,,BURIED_TREASURE
1680808320,827116,1010,,RUINED_PORTAL
1680808527,1020226,1674,,RUINED_PORTAL
1680809036,1634805,947,,VILLAGE
1680809159,856366,1306,,SHIPWRECK
1680809308,1752951,1679,,BURIED_TREASURE
1680809526,999827,1289,,VILLAGE
1680809637,922929,1281,,SHIPWRECK
1680809808,1315236,1036,,SHIPWRECK
1680809830,1529119,892,,DESERT_TEMPLE
1680810066,980919,1398,,SHIPWRECK
1680810135,686340,1437,,SHIPWRECK
1680810366,998696,1487,,DESERT_TEMPLE
1680810615,1019282,1226,,BURIED_TREASURE
1680810773,942992,1029,,DESERT_TEMPLE
1680810900,943535,1423,,BURIED_TREASURE
1680811001,803877,1164,,VILLAGE
1680811078,877643,1660,,BURIED_TREASURE
1680811148,685694,1514,,VILLAGE
1680811231,1818298,1146,,VILLAGE
1680811647,1175860,991,,SHIPWRECK
1680846232,994623,1383,,SHIPWRECK
1680846361,961902,1345,,SHIPWRECK
1680846514,1101411,1115,,VILLAGE
1680846604,981522,1016,,SHIPWRECK
1680846626,1117280,1213,,SHIPWRECK
1680846677,985769,1356,,VILLAGE
1680846796,978054,1094,,VILLAGE
1680846874,1322291,1111,,VILLAGE
1680847040,911666,1387,,BURIED_TREASURE
1680847354,853742,1322,,SHIPWRECK
1680847367,1420298,971,,VILLAGE
1680847414,1118069,1298,,RUINED_PORTAL
1680847421,750158,1380,,BURIED_TREASURE
1680847724,956045,,,SHIPWRECK
1680847924,794652,1400,,DESERT_TEMPLE
1680848006,922010,1204,,SHIPWRECK
1680848026,1355340,,,SHIPWRECK
1680848035,1053520,1684,,BURIED_TREASURE
1680848076,1030737,1147,,RUINED_PORTAL
1680848128,1203128,1122,,SHIPWRECK
1680848189,684479,1379,,RUINED_PORTAL
1680848203,1641337,977,,SHIPWRECK
1680848579,612401,1664,,BURIED_TREASURE
1680848633,1147147,1383,,BURIED_TREASURE
1680848834,966656,1341,,VILLAGE
1680848876,1162796,1160,,SHIPWRECK
1680848906,944345,1372,,VILLAGE
1680849042,651091,1286,,RUINED_PORTAL
1680849798,911452,1051,,SHIPWRECK
1680850125,862765,1396,,SHIPWRECK
1680850220,1231492,1172,,VILLAGE
1680851137,1325839,947,,DESERT_TEMPLE
1680851321,898629,1194,,SHIPWRECK
1680851586,1136735,1194,,SHIPWRECK
1680851647,775188,1433,,SHIPWRECK
1680851762,1254234,880,,DESERT_TEMPLE
1680852258,638257,1548,,VILLAGE
1680852457,763270,1692,,BURIED_TREASURE
1680852457,893817,1376,,BURIED_TREASURE
1680852524,1331930,963,,VILLAGE
1680852645,897512,1301,,VILLAGE
1680852757,949747,902,,VILLAGE
1680886432,1145221,1174,,RUINED_PORTAL
1680886601,1662894,902,,RUINED_PORTAL
1680886624,874666,1311,,SHIPWRECK
1680886933,5495277,1047,,SHIPWRECK
1680887138,1140948,1297,,BURIED_TREASURE
1680887189,774959,1309,,SHIPWRECK
1680887247,823684,1442,,SHIPWRECK
1680887481,2650033,1044,,VILLAGE
1680887498,823553,1198,,DESERT_TEMPLE
1680887954,1289958,1127,,SHIPWRECK
1680888162,1144658,1059,,RUINED_PORTAL
1680888371,1124478,1236,,VILLAGE
1680888398,1104377,1155,,DESERT_TEMPLE
1680888410,1207755,952,,VILLAGE
1680888515,952822,1317,,SHIPWRECK
1680889644,826406,1183,,RUINED_PORTAL
1680889667,1216968,1093,,VILLAGE
1680889775,1305116,1181,,SHIPWRECK
1680889803,917612,1144,,VILLAGE
1680917373,1298436,865,,VILLAGE
1680917658,959097,1599,,SHIPWRECK
1680917847,1050078,1221,,BURIED_TREASURE
1680917896,863520,1161,,DESERT_TEMPLE
1680918471,1051553,,,RUINED_PORTAL
1680918521,818172,1378,,SHIPWRECK
1680918539,1478472,955,,SHIPWRECK
1680918575,876855,1717,,SHIPWRECK
1680918997,1657225,1204,,VILLAGE
1680919702,700469,1585,,SHIPWRECK
1680919903,992777,,,VILLAGE
1680919906,1004784,1402,,BURIED_TREASURE
1680919997,808398,1673,,SHIPWRECK
1680920177,882636,1393,,BURIED_TREASURE
1680920247,927006,1050,,VILLAGE
1680920523,887524,1234,,VILLAGE
1680920620,865736,1350,,VILLAGE
1680920944,992194,1257,,BURIED_TREASURE
1680921040,1508924,912,,SHIPWRECK
1680921051,793821,1229,,VILLAGE
1680921204,1165638,1599,,BURIED_TREASURE
1680921302,872522,1344,,DESERT_TEMPLE
1680921414,751598,1395,,SHIPWRECK
1680921441,715740,1370,,BURIED_TREASURE
1680921522,954107,1193,,VILLAGE
1680957249,841417,1421,,BURIED_TREASURE
1680957597,834762,1269,,DESERT_TEMPLE
1680957644,1859019,1114,,VILLAGE
1680957936,1797757,684,,RUINED_PORTAL
1680958035,951164,1126,,VILLAGE
1680959576,762259,1266,,VILLAGE
1680959638,854059,1368,,BURIED_TREASURE
1680959682,1247054,1200,,SHIPWRECK
1680960046,888763,1206,,VILLAGE
1680960183,1041384,1287,,VILLAGE
1680960337,802037,1340,,RUINED_PORTAL
1680960348,2066020,1068,,VILLAGE
1680960568,871073,1508,,RUINED_PORTAL
1680960749,1224770,794,,SHIPWRECK
1680960882,981257,897,,RUINED_PORTAL
1680960962,848361,1213,,SHIPWRECK
1680961002,1340701,1148,,SHIPWRECK
1680961282,984832,1478,,SHIPWRECK
1680961345,734070,1270,,SHIPWRECK
1680961477,1098565,1384,,VILLAGE
1680961500,891253,956,,VILLAGE
1680961503,1425242,1005,,VILLAGE
1680961592,977078,1079,,VILLAGE
1680986729,1352126,992,,RUINED_PORTAL
1680987257,751070,1151,,VILLAGE
1680987451,1000398,1243,,BURIED_TREASURE
1680987479,837649,1602,,BURIED_TREASURE
1680987551,877562,1364,,SHIPWRECK
1680987741,721598,1389,,BURIED_TREASURE
1680987882,1213779,1200,,BURIED_TREASURE
1680988389,859546,1660,,VILLAGE
1680988557,1364419,1076,,SHIPWRECK
1680988753,1115125,1360,,SHIPWRECK
1680988767,1458271,1004,,SHIPWRECK
1680988824,1344561,876,,VILLAGE
1680988906,975730,1354,,BURIED_TREASURE
1680989205,1078766,1184,,BURIED_TREASURE
1680989255,753973,1334,,SHIPWRECK
1680989291,857147,1598,,BURIED_TREASURE
1680989518,1223617,1251,,DESERT_TEMPLE
1680989758,1054113,1024,,VILLAGE
1680990316,1498627,1337,,SHIPWRECK
1680990414,837922,1379,,SHIPWRECK
1681019331,1314380,1135,,SHIPWRECK
1681019361,912085,893,,SHIPWRECK
1681019704,852937,1382,,DESERT_TEMPLE
1681019721,1006350,1284,,RUINED_PORTAL
1681019726,1580348,1093,,RUINED_PORTAL
1681019908,861548,1583,,DESERT_TEMPLE
1681020064,1121137,1381,,SHIPWRECK
1681020160,769780,1345,,SHIPWRECK
1681020346,1194829,1448,,BURIED_TREASURE
1681020492,904970,1322,,SHIPWRECK
1681020654,907001,1122,,SHIPWRECK
1681020917,739789,1605,,SHIPWRECK
1681021014,1641677,1028,,VILLAGE
1681021287,750220,1463,,BURIED_TREASURE
1681021410,933930,1278,,BURIED_TREASURE
1681021464,889878,1180,,RUINED_PORTAL
1681021475,994652,1234,,VILLAGE
1681021506,1300803,1283,,DESERT_TEMPLE
1681021651,691244,1381,,SHIPWRECK
1681021708,930071,1308,,SHIPWRECK
1681021821,802131,1445,,VILLAGE
1681022038,1330175,1382,,SHIPWRECK
1681022043,680048,1366,,SHIPWRECK
1681022098,1395318,1149,,SHIPWRECK
1681022257,742133,1217,,RUINED_PORTAL
1681022500,944893,1247,,BURIED_TREASURE
1681022561,862964,1618,,SHIPWRECK
1681022618,1552562,1043,,DESERT_TEMPLE
1681022826,903732,1321,,SHIPWRECK
1681022932,852818,1395,,SHIPWRECK
1681023051,909555,1390,,SHIPWRECK
1681023098,819556,1454,,SHIPWRECK
1681023783,800377,1372,,DESERT_TEMPLE
1681023928,735699,1441,,BURIED_TREASURE
1681023974,881189,1402,,SHIPWRECK
1681024010,1226075,924,,RUINED_PORTAL
1681024078,1184466,,,SHIPWRECK
1681024212,1109691,957,,DESERT_TEMPLE
1681024263,989012,1469,,SHIPWRECK
1681024270,954856,1196,,SHIPWRECK
1681024375,984406,1104,,SHIPWRECK
1681024484,1081362,1207,,SHIPWRECK
1681056152,1068458,1280,,SHIPWRECK
1681056203,845468,1403,,SHIPWRECK
1681056248,985899,1055,,VILLAGE
1681056376,1008821,1025,,VILLAGE
1681056516,1062254,1319,,VILLAGE
1681056531,909861,1310,,SHIPWRECK
1681056793,747835,1236,,RUINED_PORTAL
1681056831,622075,1585,,BURIED_TREASURE
1681057099,823145,1162,,VILLAGE
1681057255,1062861,1132,,VILLAGE
1681057282,1058196,1081,,SHIPWRECK
1681057410,820813,1318,,SHIPWRECK
1681057448,950556,1293,,SHIPWRECK
1681057457,899565,1331,,SHIPWRECK
1681057471,1189660,1418,,VILLAGE
1681057596,1148319,1073,,SHIPWRECK
1681057813,865170,1755,,RUINED_PORTAL
1681058026,1337116,1063,,VILLAGE
1681058143,689879,1403,,BURIED_TREASURE
1681058539,1021107,1430,,BURIED_TREASURE
1681072903,949759,1378,,BURIED_TREASURE
1681072983,844213,1368,,SHIPWRECK
1681073064,1899153,876,,SHIPWRECK
1681073140,808762,1202,,SHIPWRECK
1681073298,967265,1133,,VILLAGE
1681073521,1015143,1283,,VILLAGE
1681073548,920049,1214,,VILLAGE
1681073579,1159999,1104,,VILLAGE
1681073730,703096,1401,,SHIPWRECK
1681073975,947925,1382,,SHIPWRECK
1681074028,908549,1269,,BURIED_TREASURE
1681074097,1658502,785,,SHIPWRECK
1681074246,900783,1171,,SHIPWRECK
1681074297,1149035,1024,,SHIPWRECK
1681074654,768751,1625,,VILLAGE
1681074674,890013,1359,,BURIED_TREASURE
1681074753,1021133,1065,,SHIPWRECK
1681074913,779928,1413,,BURIED_TREASURE
1681074916,1038347,1347,,DESERT_TEMPLE
1681074987,909368,1227,,VILLAGE
1681075168,964461,1406,,SHIPWRECK
1681075277,959798,1242,,DESERT_TEMPLE
1681089940,927844,,,VILLAGE
1681089987,1165161,1404,,RUINED_PORTAL
1681090278,1295895,1093,,SHIPWRECK
1681090377,1267476,1047,,DESERT_TEMPLE
1681090439,915627,1327,,VILLAGE
1681090538,773291,1641,,SHIPWRECK
1681090609,1130814,1327,,RUINED_PORTAL
1681090710,952853,1320,,SHIPWRECK
1681090714,929783,1181,,RUINED_PORTAL
1681090756,2149947,1014,,VILLAGE
1681091112,707852,1413,,SHIPWRECK
1681091163,1232043,,,VILLAGE
1681091191,891080,1083,,VILLAGE
1681091482,711046,1425,,SHIPWRECK
1681091541,1336026,1151,,DESERT_TEMPLE
1681091568,623690,1654,,SHIPWRECK
1681091630,1126972,1355,,SHIPWRECK
1681091784,1190102,,,SHIPWRECK
1681091850,1837072,1176,,BURIED_TREASURE
1681092075,1647917,1104,,SHIPWRECK
1681092203,984378,1315,,VILLAGE
1681092254,1257851,1140,,SHIPWRECK
1681092301,682397,1500,,DESERT_TEMPLE
1681092409,929699,1254,,BURIED_TREASURE
1681092476,801294,1366,,VILLAGE
1681092677,1494645,1629,,BURIED_TREASURE
1681092691,1007516,1438,,SHIPWRECK
1681092829,927055,,,SHIPWRECK
1681117451,1284485,,,RUINED_PORTAL
1681117642,1216317,1095,,VILLAGE
1681117976,814613,1376,,DESERT_TEMPLE
1681118104,592204,1426,,BURIED_TREASURE
1681118104,716371,,,VILLAGE
1681118304,755238,1455,,SHIPWRECK
1681118874,839759,1402,,BURIED_TREASURE
1681119247,1046100,1092,,RUINED_PORTAL
1681119260,1618136,1023,,DESERT_TEMPLE
1681119662,737140,1308,,RUINED_PORTAL
1681119780,960851,1449,,SHIPWRECK
1681119810,847684,1576,,BURIED_TREASURE
1681119982,1907983,1005,,VILLAGE
1681120004,1142799,1086,,VILLAGE
1681120032,819973,1185,,BURIED_TREASURE
1681120599,910894,1170,,SHIPWRECK
1681120744,885866,1573,,BURIED_TREASURE
1681138008,1322064,,,SHIPWRECK
1681138100,1750864,1240,,DESERT_TEMPLE
1681138126,812863,1241,,SHIPWRECK
1681138265,772650,1424,,BURIED_TREASURE
1681138282,998923,920,,VILLAGE
1681138356,1231676,885,,VILLAGE
1681138595,1073907,1221,,SHIPWRECK
1681138649,1253596,1096,,SHIPWRECK
1681138696,931286,1429,,SHIPWRECK
1681138697,837612,1433,,SHIPWRECK
1681138793,971577,1145,,BURIED_TREASURE
1681139068,923327,1403,,VILLAGE
1681139122,850804,1304,,SHIPWRECK
1681139128,1096951,1277,,BURIED_TREASURE
1681139137,1924745,780,,RUINED_PORTAL
1681139226,685196,1327,,SHIPWRECK
1681139385,773714,1266,,RUINED_PORTAL
1681139465,1075353,1217,,SHIPWRECK
1681139656,814506,1448,,VILLAGE
1681139701,1006202,1291,,BURIED_TREASURE
1681139720,909143,1290,,BURIED_TREASURE
1681139952,2022988,967,,SHIPWRECK
1681139978,774262,1418,,BURIED_TREASURE
1681140068,1090148,1447,,SHIPWRECK
1681152017,1580201,988,,RUINED_PORTAL
1681152052,1364304,1245,,SHIPWRECK
1681152100,1000575,1351,,VILLAGE
1681152124,1518945,1167,,BURIED_TREASURE
1681152219,749286,1503,,RUINED_PORTAL
1681152400,842573,1538,,SHIPWRECK
1681152403,1137733,1385,,SHIPWRECK
1681152610,793788,1107,,VILLAGE
1681152701,896353,1768,,SHIPWRECK
1681153106,718556,1426,,RUINED_PORTAL
1681153310,830104,1254,,VILLAGE
1681153432,936477,1492,,RUINED_PORTAL
1681153488,990667,1266,,RUINED_PORTAL
1681153587,1064621,1404,,SHIPWRECK
1681153800,946109,1557,,BURIED_TREASURE
1681153929,830827,1353,,SHIPWRECK
1681153984,609904,1558,,RUINED_PORTAL
1681153998,1344884,931,,SHIPWRECK
1681167499,731870,1539,,RUINED_PORTAL
1681167640,761991,1317,,VILLAGE
1681167751,1169077,1225,,VILLAGE
1681167986,854707,1452,,SHIPWRECK
1681168223,1511310,1138,,RUINED_PORTAL
1681168274,2204943,1065,,BURIED_TREASURE
1681168315,1285218,1266,,VILLAGE
1681168505,921130,,,SHIPWRECK
1681168509,814990,1330,,BURIED_TREASURE
1681168564,1063595,,,SHIPWRECK
1681168575,1202959,1183,,BURIED_TREASURE
1681168577,1849124,976,,VILLAGE
1681168700,665873,1641,,BURIED_TREASURE
1681168745,914887,1002,,VILLAGE
1681168797,1390027,1024,,SHIPWRECK
1681169070,1192455,1077,,BURIED_TREASURE
1681169089,961593,1392,,SHIPWRECK
1681169124,1140038,1197,,VILLAGE
1681169287,732785,1485,,DESERT_TEMPLE
1681169430,1064489,1278,,DESERT_TEMPLE
1681169435,1402805,1448,,VILLAGE
1681169460,1179055,1346,,DESERT_TEMPLE
1681191125,1384479,1035,,VILLAGE
1681191246,694530,1612,,SHIPWRECK
1681191251,973681,,,BURIED_TREASURE
1681191606,848178,1361,,DESERT_TEMPLE
1681191619,1125118,1161,,SHIPWRECK
1681191705,828050,1296,,DESERT_TEMPLE
1681191800,1394047,1115,,VILLAGE
1681191953,1056718,1389,,SHIPWRECK
1681192036,803725,1365,,SHIPWRECK
1681192129,731841,1723,,RUINED_PORTAL
1681192258,940074,1488,,RUINED_PORTAL
1681192838,751701,1315,,BURIED_TREASURE
1681192966,884426,1628,,SHIPWRECK
1681192972,755957,1401,,BURIED_TREASURE
1681193573,1099821,1033,,SHIPWRECK
1681193622,999158,1414,,BURIED_TREASURE
1681193772,1502747,1103,,SHIPWRECK
1681193891,651796,1492,,SHIPWRECK
1681193998,1084090,1106,,SHIPWRECK
1681194344,749057,1107,,VILLAGE
1681194547,880568,1428,,BURIED_TREASURE
1681195131,1046549,1070,,VILLAGE
1681195199,812946,1270,,SHIPWRECK
1681195479,1072440,1365,,SHIPWRECK
1681195784,943156,1111,,VILLAGE
1681195894,921238,1347,,VILLAGE
1681196310,787062,1387,,RUINED_PORTAL
1681196456,864691,1335,,BURIED_TREASURE
1681196647,2910577,1075,,SHIPWRECK
1681196822,1013690,1015,,RUINED_PORTAL
1681197043,835931,1176,,VILLAGE
1681227642,1594901,969,,SHIPWRECK
1681227737,883566,1618,,SHIPWRECK
1681228215,1058952,1308,,RUINED_PORTAL
1681228233,1663166,1320,,SHIPWRECK
1681228255,1356723,1302,,SHIPWRECK
1681228343,818690,1376,,VILLAGE
1681228446,1002673,1347,,VILLAGE
1681228628,1441236,1081,,SHIPWRECK
1681228796,1429653,1046,,VILLAGE
1681229978,949470,1624,,SHIPWRECK
1681230379,870893,1245,,DESERT_TEMPLE
1681230486,734896,1324,,RUINED_PORTAL
1681230503,1001782,1219,,BURIED_TREASURE
1681230697,1229119,1078,,SHIPWRECK
1681230942,1113636,1051,,SHIPWRECK
1681231359,831298,1339,,RUINED_PORTAL
1681231598,804766,1636,,BURIED_TREASURE
1681231724,1466136,1033,,RUINED_PORTAL
1681246857,903505,1302,,SHIPWRECK
1681246872,857845,1058,,SHIPWRECK
1681246887,728240,1813,,BURIED_TREASURE
1681247179,917554,1306,,SHIPWRECK
1681247505,676570,1334,,SHIPWRECK
1681247663,1269956,1069,,SHIPWRECK
1681247847,1245962,,,SHIPWRECK
1681247848,1350624,1382,,BURIED_TREASURE
1681248285,1475273,1130,,VILLAGE
1681248407,1125471,1072,,VILLAGE
1681248598,1383009,1021,,SHIPWRECK
1681248605,891287,1823,,VILLAGE
1681265285,1451153,1238,,BURIED_TREASURE
1681265576,1579823,1009,,SHIPWRECK
1681265947,994342,1263,,SHIPWRECK
1681266009,1624015,884,,SHIPWRECK
1681266090,1276872,1041,,VILLAGE
1681266423,1338627,1069,,SHIPWRECK
1681266533,1271493,1155,,SHIPWRECK
1681266645,1162227,1003,,VILLAGE
1681266688,935665,1342,,VILLAGE
1681267005,943435,1158,,DESERT_TEMPLE
1681267166,1023634,1393,,SHIPWRECK
1681267274,905718,1466,,BURIED_TREASURE
1681267543,952181,1415,,SHIPWRECK
1681267708,1327183,982,,VILLAGE
1681268063,1674777,1136,,DESERT_TEMPLE
1681268136,928509,1405,,BURIED_TREASURE
1681268165,1060390,1182,,VILLAGE
1681268176,929714,1148,,SHIPWRECK
1681268527,827202,1429,,DESERT_TEMPLE
1681268852,1395875,1379,,SHIPWRECK
1681302621,740844,1361,,SHIPWRECK
1681302745,768396,1506,,SHIPWRECK
1681302800,1100714,1186,,VILLAGE
1681303172,851634,1137,,SHIPWRECK
1681303265,865522,1382,,SHIPWRECK
1681303702,913120,1326,,RUINED_PORTAL
1681303792,1003434,1437,,SHIPWRECK
1681304030,822883,1205,,SHIPWRECK
1681304519,1143200,1071,,VILLAGE
1681304526,814224,1347,,SHIPWRECK
1681304538,694915,1659,,SHIPWRECK
1681304540,1073755,1236,,SHIPWRECK
1681304681,924167,1340,,BURIED_TREASURE
1681305264,680196,1483,,BURIED_TREASURE
1681319557,996752,1171,,VILLAGE
1681319956,1094257,1350,,SHIPWRECK
1681320090,712209,1467,,BURIED_TREASURE
1681320407,1055961,1202,,BURIED_TREASURE
1681320434,1404798,1144,,VILLAGE
1681320524,805486,1556,,SHIPWRECK
1681320701,970479,1266,,VILLAGE
1681320734,1263367,1124,,DESERT_TEMPLE
1681320849,1245946,1191,,SHIPWRECK
1681320895,913320,1334,,BURIED_TREASURE
1681321249,1279427,1078,,VILLAGE
1681321342,1576212,948,,SHIPWRECK
1681321654,797203,1381,,SHIPWRECK
1681321809,853106,1415,,DESERT_TEMPLE
1681321854,1529615,1098,,BURIED_TREASURE
1681335081,1477669,1160,,DESERT_TEMPLE
1681335517,744077,1468,,BURIED_TREASURE
1681335617,970953,1507,,SHIPWRECK
1681335866,741757,1348,,BURIED_TREASURE
1681335877,1059434,1294,,BURIED_TREASURE
1681336420,856755,1330,,SHIPWRECK
1681336507,579354,1421,,RUINED_PORTAL
1681336599,1507189,1007,,VILLAGE
1681336604,1025651,1209,,BURIED_TREASURE
1681336708,1255774,1155,,SHIPWRECK
1681336736,1532100,938,,RUINED_PORTAL
1681336803,1296325,1167,,SHIPWRECK
1681337033,1189798,1197,,SHIPWRECK
1681337062,1321094,1236,,DESERT_TEMPLE
1681337362,1183918,1173,,RUINED_PORTAL
1681337467,792082,1460,,SHIPWRECK
1681337520,926044,1499,,BURIED_TREASURE
1681337536,820475,1365,,SHIPWRECK
1681337670,880744,1322,,BURIED_TREASURE
1681362295,968029,1389,,BURIED_TREASURE
1681362323,1132844,1201,,VILLAGE
1681362373,866818,1448,,VILLAGE
1681362481,972047,1290,,SHIPWRECK
1681362507,1309391,1310,,DESERT_TEMPLE
1681362868,1251267,1227,,VILLAGE
1681362969,1134827,1277,,SHIPWRECK
1681363160,1321049,1151,,VILLAGE
1681363278,940835,1425,,DESERT_TEMPLE
1681363415,993901,1309,,SHIPWRECK
1681363729,1405624,1121,,VILLAGE
1681363742,1075972,1464,,VILLAGE
1681363836,799942,1289,,BURIED_TREASURE
1681364173,845026,1293,,SHIPWRECK
1681364233,1099027,1423,,BURIED_TREASURE
1681364312,1059435,1176,,SHIPWRECK
1681364348,836369,1807,,SHIPWRECK
1681364673,1116736,1203,,BURIED_TREASURE
1681364746,852074,1204,,SHIPWRECK
1681364868,1333546,845,,VILLAGE
1681365093,685053,1825,,SHIPWRECK
1681365102,837123,1305,,SHIPWRECK
1681365288,1006633,1417,,SHIPWRECK
1681365746,1323264,1350,,BURIED_TREASURE
1681365894,958784,1217,,DESERT_TEMPLE
1681366019,691521,1430,,SHIPWRECK
1681366230,1673470,956,,VILLAGE
1681366673,984871,1221,,BURIED_TREASURE
1681367074,818905,1169,,VILLAGE
1681367109,962655,1431,,VILLAGE
1681367148,1451320,1089,,VILLAGE
1681367734,824226,1409,,DESERT_TEMPLE
1681368020,602851,1852,,BURIED_TREASURE
1681368328,984888,1122,,VILLAGE
1681368396,869890,1183,,SHIPWRECK
1681368649,760500,1461,,SHIPWRECK
1681368655,812774,1425,,DESERT_TEMPLE
1681368877,709865,1726,,DESERT_TEMPLE
1681368915,840563,1868,,SHIPWRECK
1681369280,1965099,681,,SHIPWRECK
1681369391,693762,1433,,BURIED_TREASURE
1681369442,820336,1445,,DESERT_TEMPLE
1681395760,1003893,1395,,SHIPWRECK
1681395876,1123146,1137,,VILLAGE
1681396090,1101682,1315,,BURIED_TREASURE
1681396325,834280,1534,,BURIED_TREASURE
1681396879,1210309,1240,,DESERT_TEMPLE
1681396996,865808,1314,,BURIED_TREASURE
1681397039,1235884,1241,,SHIPWRECK
1681397124,1108271,1354,,SHIPWRECK
1681397346,2258781,1047,,VILLAGE
1681397391,1187923,1331,,VILLAGE
1681397410,785234,1472,,RUINED_PORTAL
1681397540,1615606,1132,,VILLAGE
1681397621,1624870,1113,,SHIPWRECK
1681397803,1482512,849,,SHIPWRECK
1681397820,1762901,1109,,RUINED_PORTAL
1681398260,1497577,1337,,VILLAGE
1681398315,871879,1352,,DESERT_TEMPLE
1681398345,1304386,1180,,DESERT_TEMPLE
1681398365,1017811,1370,,SHIPWRECK
1681398481,840613,1389,,DESERT_TEMPLE
1681398599,921121,1269,,SHIPWRECK
1681398630,1178736,822,,SHIPWRECK
1681412782,1971284,1284,,RUINED_PORTAL
1681412855,998415,1335,,BURIED_TREASURE
1681412890,991397,1220,,SHIPWRECK
1681413055,967036,1298,,SHIPWRECK
1681413165,834206,1487,,VILLAGE
1681413236,1062480,1512,,BURIED_TREASURE
1681413494,995172,1126,,VILLAGE
1681413596,990846,1344,,BURIED_TREASURE
1681413657,809762,1245,,BURIED_TREASURE
1681413749,1305662,1328,,SHIPWRECK
1681413760,916619,1222,,SHIPWRECK
1681413767,1288535,1405,,SHIPWRECK
1681413816,711411,1372,,SHIPWRECK
1681413933,1137041,1187,,RUINED_PORTAL
1681414009,929831,1381,,SHIPWRECK
1681414014,852946,1753,,BURIED_TREASURE
1681414025,870268,1291,,BURIED_TREASURE
1681414028,760752,1499,,SHIPWRECK
1681414072,1093568,,,VILLAGE
1681414181,1341772,1010,,SHIPWRECK
1681414187,1266556,1245,,SHIPWRECK
1681414260,1023671,1226,,BURIED_TREASURE
1681414317,1359044,1237,,DESERT_TEMPLE
1681414382,2305341,906,,SHIPWRECK
1681414418,1123771,988,,VILLAGE
1681414471,911581,1378,,RUINED_PORTAL
1681414657,1004080,1381,,DESERT_TEMPLE
1681414689,888130,1344,,SHIPWRECK
1681414714,1180808,1038,,SHIPWRECK
1681414922,1092351,1187,,VILLAGE
1681429625,1407281,1138,,DESERT_TEMPLE
1681429690,1512922,1173,,SHIPWRECK
1681429727,848819,1217,,SHIPWRECK
1681429786,812607,1568,,SHIPWRECK
1681429804,1396559,1223,,BURIED_TREASURE
1681429874,1344397,1127,,VILLAGE
1681430007,988553,1214,,BURIED_TREASURE
1681430032,779846,1480,,BURIED_TREASURE
1681430164,783621,1549,,SHIPWRECK
1681430671,1107503,1079,,VILLAGE
1681430686,923481,1329,,SHIPWRECK
1681430841,690597,1365,,DESERT_TEMPLE
1681431025,778020,1607,,DESERT_TEMPLE
1681431095,1465868,1185,,VILLAGE
1681431097,1079254,994,,VILLAGE
1681431136,818225,1382,,SHIPWRECK
1681431275,1127565,1238,,BURIED_TREASURE
1681431371,1751018,1079,,VILLAGE
1681431390,1068135,1319,,DESERT_TEMPLE
1681431595,1069526,1332,,SHIPWRECK
1681432122,857051,1405,,RUINED_PORTAL
1681432279,734232,1696,,SHIPWRECK
1681432282,845081,1336,,RUINED_PORTAL
1681432405,743170,1352,,RUINED_PORTAL
1681432489,1560804,1070,,VILLAGE
